/* DATA DESCRIPTION:,,,,,,,,,,,,,,,,,,,
Citation:,Thomas, S A; McGwire, Kenneth C; Thomas, J; Kratt, C; Lutz, A; McKay, W A; Trammell, E Jamie (2012): Geospatial analysis of groundwater depth for manual well drilling suitability in the Zinder Region, Niger. PANGAEA, https://doi.org/10.1594/PANGAEA.778418, ,,,,,,,,
3942,9.59167,13.71667,495688.3318,526760.3119,411,14,0,Sanddunes,Evolved little,4248,19286,1163,13.1,0.0738,16.92,Canyons,7.59,0.1395,
3953,9.305,14.07778,463894.6868,566104.1881,505,4,0,Metamorphic,Sesquioxides,3433,20675,1191,21.1,0.1441,19.18,Canyons,4.5,0.1276,
3970,9.56111,13.60833,492660.8905,514681.2329,406,7,0,Sanddunes,Evolved little,3649,11836,8191,12.5,0.0785,14.74,Highridges,3.87,0.1451,
3971,9.57639,13.71111,494053.2209,526107.2599,418,6.5,2.12,Sanddunes,Hydromorphic,3362,19381,553,13.4,0.0746,18.54,Smallhillsinplains,4,0.1399,
3975,9.21333,13.83889,454569.7869,539417.0361,464,29.58,0,Metamorphic,Sesquioxides,2175,8053,804,23.2,0.1449,19.99,Upslopedrainages,3.4,0.1289,
3982,9.46667,13.81667,481951.6485,537540.4358,458,7,0,Sanddunes,Evolved little,3708,33977,1895,17.5,0.0951,17.58,Hillsinvalleys,4.72,0.1318,
3984,9.31528,14.03333,465107.1319,561200.9975,466,22.5,0.71,Igneous,Evolved little,5786,23372,3665,22.3,0.1449,17.58,Plains,4.77,0.1322,
3986,9.24178,14.03333,457186.3622,561033.4929,524,26,0,Metamorphic,Sesquioxides,3646,26386,1510,22.9,0.1386,21.08,Canyons,9.27,0.1272,
3998,9.39583,13.94028,474012.2272,551073.3074,444,11,0,Igneous,Sesquioxides,618,28985,1774,20.6,0.1446,15.38,Canyons,6.56,0.1403,
4017,9.41667,13.79167,476618.0142,534651.362,474,34,0,Metamorphic,Sesquioxides,2125,28517,542,18.7,0.0956,20.53,Canyons,7.24,0.112,
4019,9.55,14,490484.7619,558060.3977,432,27,0,Igneous,Evolved little,3274,24012,3761,16.1,0.1333,14.8,Plains,4.67,0.1393,
4025,9.23667,13.80556,457164.2487,535775.3066,427,20.18,0,Igneous,Sesquioxides,1782,9137,2409,22.7,0.1319,16.2,Plains,4.2,0.1346,
4035,9.64167,13.85,500746.0762,541659.5811,413,10,0,Sanddunes,Evolved little,12267,32824,559,13.7,0.0786,15.96,Plains,4.22,0.1405,
4037,9.47917,13.88333,483136.5941,544958.8284,455,40.57,0,Sanddunes,Evolved little,4070,34720,4408,17.7,0.1028,14.24,Plains,6.53,0.1326,
4044,9.46111,14.00556,480890.6183,558462.8911,447,28.71,0,Igneous,Evolved little,2341,21079,1214,18.6,0.1461,16.22,Plains,0,0.1292,
4049,9.37517,14.01611,471602.3422,559430.5917,455,5,0,Igneous,Sesquioxides,8689,21625,4155,21.1,0.1418,16.7,Ushapedvalleys,4.64,-9.999,
4050,9.58889,14.02222,494620.3659,560618.2371,422,6.4,0.7,Igneous,Evolved little,528,24080,1336,15.4,0.1269,16.26,Highridges,4.65,0.2196,
4053,9.305,13.9,464313.9952,546398.3649,427,35.12,0.95,Metamorphic,Sesquioxides,1248,20039,2132,23,0.14,14.76,Ushapedvalleys,4.83,0.1019,
4055,9.4,13.81667,474759.4473,537382.8337,494,37,0,Metamorphic,Sesquioxides,2538,26801,1379,19.4,0.098,20.26,Canyons,4.14,0.1297,
4061,9.61389,13.61667,498339.5772,515733.9162,407,14,0,Sanddunes,Evolved little,8827,8259,2920,11.4,0.0608,15.43,Highridges,3.79,0.1338,
4067,9.64722,13.83333,501387.6779,539826.1842,408,13.55,0.64,Alluvium,Hydromorphic,11352,30955,567,13.5,0.0686,15.51,Canyons,6.48,0.1436,
4077,9.33333,14.03333,467052.83,561242.5846,461,40,0,Igneous,Evolved little,7369,22180,4502,21.9,0.1496,17.02,Smallhillsinplains,4.99,0.1292,
4078,9.39861,13.92083,474358.5957,548924.5615,442,10.8,0,Igneous,Evolved little,1092,29901,3810,20.5,0.14,13.94,Ushapedvalleys,5.24,-9.999,
4079,9.45278,13.92222,480195.792,549206.2778,439,9,0,Igneous,Evolved little,2687,30305,15,18.7,0.1231,13.61,Canyons,6.28,0.136,
4080,9.43889,13.90972,478728.6147,547787.9106,447,7.65,0,Igneous,Evolved little,1253,31732,1120,19.1,0.1265,13.64,Plains,6.7,0.1345,
4082,9.28689,13.93278,462283.9532,549989.9588,439,3.16,0,Metamorphic,Sesquioxides,2032,20913,1277,23.6,0.1519,16.28,Canyons,5.93,0.1249,
4083,9.54167,13.80556,490070.4146,536489.1908,435,17.2,0,Sanddunes,Evolved little,3864,30456,3912,15.3,0.0855,14.92,Highridges,3.18,0.1377,
4095,9.69722,13.72222,507067.089,527637.4312,408,16.8,0,Sanddunes,Evolved little,14504,19162,4452,11.6,0.0487,16.42,Highridges,4.09,0.1437,
4097,9.425,13.7125,477709.0022,525897.666,571,11.75,0,Metamorphic,Sesquioxides,7550,30284,1350,17.7,0.0939,20.72,Highridges,0.85,0.1246,
4101,9.25844,13.60417,459983.5276,513507.1463,415,30,0,Sanddunes,Sesquioxides,1738,11007,2185,19.8,0.1376,16.2,Highridges,5.93,0.1375,
4104,9.20181,13.59167,453895.3228,511994.1593,395,22,0,Sanddunes,Sesquioxides,693,5350,3595,19.8,0.1315,15.11,Ushapedvalleys,5.12,0.1388,
4108,9.25167,13.68056,459073.7207,521956.5298,417,28.6,0,Igneous,Sesquioxides,5512,16449,2021,20.9,0.1385,15.74,Upslopedrainages,6.98,0.1339,
4110,9.49722,13.61389,485747.485,515142.4047,426,8,0,Sanddunes,Evolved little,5703,17221,1775,14.4,0.0987,17.03,Canyons,6.62,0.128,
4111,9.49583,13.6375,485539.3446,517755.3311,417,33,0,Metamorphic,Sesquioxides,7150,19569,3763,14.7,0.0961,18.82,Canyons,5.32,0.1362,
4112,9.46806,13.64583,482519.5911,518612.2555,417,15.5,0.71,Metamorphic,Sesquioxides,4979,21637,1984,15.5,0.1048,16.92,Hillsinvalleys,3.48,0.1315,
4115,9.44722,13.64167,480280.1716,518101.059,411,23,0,Metamorphic,Sesquioxides,2711,22187,379,16,0.1054,17.4,Canyons,8.24,0.1389,
4116,9.45639,13.65278,481242.8872,519354.0447,411,13,0,Metamorphic,Sesquioxides,3889,22851,518,15.9,0.0993,17.01,Canyons,6.4,0.1611,
4117,9.4625,13.66389,481875.5466,520599.8055,415,15,0,Metamorphic,Evolved little,4981,23716,276,15.9,0.0954,17.34,Canyons,9.92,0.1605,
4118,9.31611,13.70056,465983.7324,524320.1581,424,17,0,Metamorphic,Sesquioxides,695,20568,298,20.3,0.1285,17.04,Canyons,7.14,0.1458,
4120,9.45278,13.66528,480822.5149,520730.5956,440,16,0,Metamorphic,Evolved little,4157,24273,634,16.2,0.0963,17.3,Highridges,3.38,0.1467,
4122,9.44306,13.68472,479725.559,522862.1597,467,24,0,Metamorphic,Evolved little,5117,26669,1461,16.7,0.0966,15.48,Highridges,6.74,0.1325,
4167,9.38889,13.69444,473854.5925,523811.865,452,18,0,Metamorphic,Sesquioxides,4573,27876,2968,18.4,0.0995,22.2,Canyons,4.26,0.1272,
4185,9.34722,13.70833,469323.5611,525253.8832,424,34,0,Metamorphic,Sesquioxides,700,23142,711,19.7,0.1147,19.48,Canyons,8.66,0.128,
4194,9.42222,13.61806,477637.9008,515425.596,413,19,0,Metamorphic,Sesquioxides,2156,21456,2368,16.6,0.1125,16.88,Plains,5.88,0.1415,
4198,9.25333,13.74167,459111.2082,528732.5429,414,48,0,Igneous,Sesquioxides,3068,12421,2237,21.7,0.1283,16.78,Plains,8.09,0.1376,
4200,9.20514,13.74167,453909.8281,528623.8143,404,42,0,Sanddunes,Sesquioxides,2028,8249,2196,21.9,0.1279,15.69,Canyons,9.9,0.1472,
4202,9.23689,13.69944,457434.4668,524016.1643,404,42,0,Igneous,Sesquioxides,3049,14016,1463,21.2,0.1379,14.94,Canyons,12.41,0.1347,
4204,9.33333,13.58333,468121.0174,511370.3627,431,35,0,Metamorphic,Sesquioxides,3348,17865,903,18.5,0.1326,16.74,Shallowvalleys,6.21,0.1326,
4219,9.10506,13.76778,443049.486,531295.7213,440,4,0,Igneous,Sesquioxides,5893,4572,1423,22.4,0.1499,15,Highridges,5.18,0.1377,
4223,9.125,13.74167,445260.6986,528445.7584,438,11.5,0.71,Sanddunes,Evolved little,4596,5906,2823,21.9,0.1295,14.6,Ushapedvalleys,4.32,0.1321,
4242,9.14,13.71861,446931.8871,525923.7183,436,32,0,Sanddunes,Sesquioxides,1852,8181,198,21.4,0.1274,15.73,Highridges,5.47,0.1594,
4305,9.21806,13.65833,455496.4432,519417.9424,416,28,0,Igneous,Sesquioxides,3421,12500,1804,20.7,0.1355,14.97,Highridges,5.72,0.1329,
4310,9.18972,13.74139,452246.5672,528558.4855,408,19,0,Sanddunes,Sesquioxides,2987,7207,1256,21.9,0.1297,15.92,Canyons,4.96,0.1354,
4320,9.24722,13.75972,458409.6701,530719.5905,408,8,0,Igneous,Sesquioxides,976,10974,1774,22,0.1288,15.67,Smallhillsinplains,4.32,0.1471,
4322,9.135,13.70528,446422.3877,524435.1184,418,4,0,Sanddunes,Sesquioxides,2195,9685,1088,21.2,0.1294,16.1,Ushapedvalleys,4.05,0.1338,
4323,9.20556,13.70556,454038.0183,524622.9149,401,12,0,Sanddunes,Sesquioxides,347,11444,4163,21.4,0.1313,15.51,Plains,4.67,0.1282,
4347,9.20556,13.76389,453903.6414,531087.466,420,6,0,Igneous,Sesquioxides,682,6722,215,22.3,0.1246,15.71,Highridges,3.6,0.1587,
4352,9.15,13.74722,447946.2434,529116.5592,441,24,0,Sanddunes,Evolved little,3785,4998,1759,22,0.1268,15.97,Highridges,4.29,0.129,
4359,9.55183,14.12917,490360.1845,572382.8959,430,45,0,Igneous,Steppelike,2970,12834,4754,16.8,0.149,17.35,Canyons,6.17,0.1169,
4382,9.55514,14.29583,490300.2612,590867.8768,486,25,0,Sandstone,Evolved little,9331,15009,606,15.7,0.1047,18.16,Mesas,4.65,0.125,
4387,9.49014,14.18611,483575.0043,578547.1169,451,6.25,0,Igneous,Steppelike,8019,4007,675,17.1,0.1444,17.44,Canyons,11.09,0.1211,
4390,9.41,14.32917,474599.9284,594217.6242,505,43,0,Sanddunes,Evolved little,20298,14736,5512,13.7,0.0823,17.3,Highridges,4.05,0.1208,
4392,9.65,14.32639,500431.1456,594487.85,475,59.43,0.39,Sandstone,Evolved little,9549,25182,1243,15.5,0.0938,16.44,Canyons,12.32,0.119,
4395,9.86389,14.25417,523637.9589,587022.0968,427,28,0,Sandstone,Evolved little,4487,31979,1702,14.8,0.0825,16.43,Plains,5.39,0.1309,
4403,9.63194,14.23056,498731.5583,583818.5703,462,27.94,0,Igneous,Evolved little,929,19452,396,16.6,0.1368,17.13,Plains,8.86,0.1231,
4404,9.42514,14.23056,476468.0437,583320.2313,473,27.74,0,Sanddunes,Evolved little,16086,4308,2000,16.3,0.1231,15.54,Canyons,5.79,0.1303,
4409,9.30181,13.98556,463767.9242,555874.1375,445,6,0,Igneous,Sesquioxides,2476,26139,4985,23.7,0.1472,16.32,Ushapedvalleys,6.69,0.1293,
4410,9.43889,13.98611,478542.8469,556254.8451,438,6.5,2.89,Igneous,Sesquioxides,1703,23278,467,19.3,0.1406,15.96,Shallowvalleys,7.51,0.1485,
4421,9.76944,14.35556,513207.0752,598020.7996,486,54,0,Sandstone,Steppelike,8507,37977,4075,14.9,0.0704,20.86,Canyons,5.63,0.1002,
4424,9.79722,14.30833,516319.6635,592855.8755,453,45,0,Sandstone,Steppelike,4324,38799,943,15.3,0.083,21.09,Canyons,4.86,0.1146,
4429,9.89167,14.14167,526929.4577,574622.808,424,13.1,0,Sanddunes,Evolved little,1367,20648,4530,13.6,0.0589,14.07,Plains,3.84,0.1444,
4435,9.75,14.67083,510294.4282,632930.8363,482,15.96,0,Sandstone,Steppelike,23166,39197,4327,9.8,0.0413,14.76,Mesas,8.69,0.1121,
4438,9.3375,14.32222,466815.2623,593278.9527,508,76,0,Sandstone,Evolved little,13470,18174,1927,13.7,0.0813,18.46,Highridges,4.54,0.1219,
4443,9.14861,14.09167,447013.4827,567291.8448,506,59,0,Metamorphic,Sesquioxides,4831,28845,478,21.2,0.1356,17.3,Upslopedrainages,8.04,0.13,
4471,9.10856,14.14361,442581.2081,572962.2541,472,48,0,Igneous,Evolved little,2035,34256,601,19.3,0.1311,16.81,Smallhillsinplains,4.67,0.1339,
4491,9.05556,14.24167,436654.8073,583718.1914,485,67,0,Sandstone,Evolved little,9920,24853,451,14.9,0.0801,18.82,Plains,4.67,0.1314,
4501,9.16528,14.00694,449002.4548,557936.9951,510,41,0,Metamorphic,Rawminerals,1816,20106,637,23.4,0.1609,21.88,Highridges,3.04,0.1061,
4503,9.25556,14.17361,458344.0687,576615.3615,523,43,0,Metamorphic,Evolved little,7280,21482,1214,18.3,0.129,17.82,Highridges,4.67,0.1314,
4505,9.13056,14.08333,445087.1862,566328.1701,489,55,0,Igneous,Sesquioxides,4802,27687,1070,21.5,0.1405,18.2,Canyons,5.57,0.1309,
4511,9.19306,14.05,451897.484,562771.6017,502,41,0,Metamorphic,Sesquioxides,2884,25612,1992,22.6,0.1376,21.02,Canyons,3.87,0.1174,
4519,9.3,14.28333,462871.646,588881.0741,493,67.1,0,Sandstone,Evolved little,7594,18768,1311,14.7,0.0997,17.32,Ushapedvalleys,4.95,0.1263,
4522,9.18472,14.06111,450973.9577,563984.6926,498,49,0,Metamorphic,Sesquioxides,4407,26466,2950,22.1,0.1403,20.32,Canyons,8.11,0.1228,
4527,9.17639,14.1,449987.074,568277.1822,524,48,0,Metamorphic,Sesquioxides,6606,30354,1045,20.9,0.1333,17.88,Highridges,2.83,0.1185,
4530,9.23889,14.24306,456387.9076,584276.7496,495,69,0,Igneous,Evolved little,669,23532,422,15.9,0.1092,16.1,Canyons,16.39,0.1356,
4539,8.8,13.73611,410195.418,527143.0249,468,3,0,Igneous,Sesquioxides,1106,23384,2021,23.9,0.2013,16.95,Mesas,5.54,0.14,
4545,8.57167,13.86667,385294.9481,541164.2155,461,34,0,Sandstone,Sesquioxides,3997,34875,2743,21.7,0.1746,18.1,Canyons,9.87,0.1236,
4555,8.505,13.75333,378321.5537,528476.93,469,11,0,Sandstone,Hydromorphic,4008,20403,284,21.6,0.1843,17.25,Highridges,5.11,0.125,
4566,8.78611,13.86111,408437.0775,540968.9776,477,47,0,Sandstone,Sesquioxides,3189,34755,2387,24.3,0.2144,17.6,Canyons,5.56,0.1373,
4568,8.80833,13.84944,410858.3951,539720.819,482,43,0,Sandstone,Sesquioxides,5906,32276,79,24.3,0.2102,17.21,Plains,3.67,0.1392,
4569,8.93889,13.87917,424877.4189,543284.8682,464,42,0,Sandstone,Hydromorphic,5617,18806,761,24.7,0.1872,16.03,Canyons,4.65,0.1306,
4582,8.65,13.7625,393952.5245,529769.6134,488,49,0,Sandstone,Sesquioxides,4179,31296,1409,25,0.2012,16.89,Plains,5.12,0.1402,
4583,8.88333,13.8,419053.898,534394.5234,465,29,0,Sandstone,Sesquioxides,3094,24400,764,23.8,0.1985,17.64,Plains,8.62,0.1263,
4595,8.50333,13.7125,378219.9985,523948.3475,444,35,0,Sandstone,Sesquioxides,43,16620,1662,22,0.1784,16.28,Ushapedvalleys,8.59,0.1472,
4598,8.90556,13.81111,421427.9333,535672.1313,462,31,0,Sandstone,Sesquioxides,1139,21865,812,23.8,0.1897,16.15,Mesas,6.33,0.1424,
4602,8.55181,13.82778,383228.3244,536816.0617,456,33,0,Sandstone,Sesquioxides,3285,30079,2819,21.9,0.1759,15.74,Highridges,4.32,0.1363,
4629,8.58611,13.82778,386929.3367,536881.3458,458,48,0,Sandstone,Sesquioxides,512,32184,687,22.7,0.1843,17.13,Ushapedvalleys,5.24,0.1421,
4631,8.53681,14.0375,381203.6629,560034.9659,487,57,0,Sandstone,Evolved little,10489,22960,347,17.8,0.1441,16.59,Highridges,4.19,0.1398,
4632,8.54,14.03889,381545.1891,560194.9673,485,59,0,Sandstone,Evolved little,10217,22736,308,17.8,0.1447,15.62,Highridges,3.84,0.1344,
4651,8.31833,13.84167,358014.436,537927.8822,452,60,0,Sandstone,Sesquioxides,3955,28677,880,16.7,0.1127,16.04,Plains,4.86,0.1466,
4669,8.435,14.01944,370265.8714,557844.2827,437,53.2,0,Sanddunes,Evolved little,9150,29193,541,15.4,0.1226,14.94,Ushapedvalleys,4.83,0.1303,
4672,8.50333,13.8,378052.0816,533646.0608,467,39,0,Sandstone,Sesquioxides,6577,24866,3064,21.2,0.1714,14.82,Highridges,3.57,0.1399,
4675,8.89444,13.84583,420154.9681,539497.4101,462,33,0,Sandstone,Sesquioxides,889,22977,1602,24.3,0.1831,15.92,Plains,6.51,0.1319,
4677,8.81111,14.01389,410814.7087,557954.3917,467,57,0,Sandstone,Hydromorphic,2879,35005,2145,22.5,0.1838,14.69,Canyons,6.73,0.1367,
4678,8.42333,13.89722,369237.6165,544274.4792,459,63.5,0,Sandstone,Sesquioxides,1298,33324,1941,17.4,0.1296,17.1,Ushapedvalleys,6.03,0.1352,
4683,8.53667,13.77361,381699.9846,530783.8435,469,5,0,Sandstone,Sesquioxides,4734,24180,1058,22.5,0.189,16.68,Canyons,10.76,0.1446,
4685,8.79722,13.77222,409820.4674,531139.5019,451,25,0,Igneous,Sesquioxides,2824,27192,1657,24.3,0.2037,17.88,Canyons,13.18,0.1413,
4696,8.84722,13.86111,415028.8057,541093.3246,488,37,0,Sandstone,Sesquioxides,4452,28191,297,24.4,0.1984,16.42,Highridges,3.87,0.137,
4703,8.42167,13.78333,369271.4209,531647.968,451,65,0,Sanddunes,Sesquioxides,7159,20718,4910,19.3,0.1606,15.24,Plains,5.93,0.1345,
4707,9.25056,13.77917,458724.1869,532882.129,409,21,0,Igneous,Sesquioxides,1345,10743,638,22.2,0.1254,16.12,Ushapedvalleys,5.12,0.1486,
4709,9.31389,13.84444,465403.8617,540261.2934,422,6.72,0.39,Igneous,Sesquioxides,4917,18199,2578,22.2,0.1233,15.62,Plains,6.37,0.1409,
4720,9.39444,13.88333,473999.5638,544758.4526,450,23,0,Metamorphic,Sesquioxides,4716,27812,6089,20.3,0.1244,16.46,Canyons,8.87,0.1312,
4728,9.30694,13.76111,464851.3204,531009.7718,428,44,0,Igneous,Sesquioxides,6839,17107,754,21.1,0.119,17.54,Highridges,3.86,0.1355,
4740,9.20675,13.79528,453960.159,534568.8627,421,33,0,Igneous,Sesquioxides,1028,5860,2033,22.7,0.1334,16.87,Plains,10.5,0.1398,
4742,9.27917,13.79583,461772.3895,534794.2343,413,12.8,0.28,Igneous,Sesquioxides,4860,13673,1767,22.2,0.1223,15.97,Smallhillsinplains,4.77,0.1346,
4743,9.29083,13.80083,463019.3472,535375.0278,414,13,0,Igneous,Sesquioxides,5796,14938,2358,22.1,0.1196,16.39,Smallhillsinplains,5.47,0.139,
4750,9.15683,13.82083,448516.0711,537289.7863,415,6,0,Igneous,Vertisols,399,2592,2796,23.3,0.1555,17.26,Ushapedvalleys,8.32,0.1302,
4764,9.29028,13.80833,462941.8405,536204.9646,411,27,0,Igneous,Sesquioxides,5159,14925,1769,22.2,0.1209,16.23,Canyons,11.11,0.1405,
4768,9.27222,13.84167,460915.7883,539858.1422,423,16,0,Igneous,Sesquioxides,1770,13844,2112,22.9,0.1297,18.02,Ushapedvalleys,4.86,0.1434,
4770,9.28333,13.80417,462202.3282,535727.3797,412,25,1.41,Igneous,Sesquioxides,4970,14145,1504,22.2,0.122,16.19,Smallhillsinplains,5.47,0.1434,
4782,9.29639,13.84028,463525.9638,539759.4019,414,14,0,Igneous,Sesquioxides,4380,16258,758,22.5,0.1231,16.17,Canyons,9.8,0.1484,
4794,9.28472,13.83472,462280.4716,539116.9359,422,20,0,Igneous,Sesquioxides,3188,14875,596,22.6,0.1231,17.44,Highridges,3.82,0.1441,
4813,9.25556,13.83333,459137.4431,538896.5866,431,16,0,Igneous,Sesquioxides,562,11836,735,23,0.1335,17.27,Upslopedrainages,6.22,0.1459,
4814,9.40417,13.91944,474961.0272,548783.6412,442,9,0,Igneous,Evolved little,1160,30365,4232,20.3,0.1391,13.62,Ushapedvalleys,5.93,-9.999,
4818,9.38889,13.8125,473570.7783,536894.9797,457,17,1.41,Metamorphic,Sesquioxides,3721,25571,100,19.7,0.0998,21.01,Canyons,4.72,0.1282,
4829,9.25833,13.81944,459469.4121,537363.5708,426,27,0,Igneous,Sesquioxides,2080,11695,1645,22.8,0.128,16.76,Plains,10.33,0.1382,
4838,9.08361,14.50583,439083.827,613069.9916,461,47,0,Sandstone,Evolved little,14987,306,5600,13,0.0957,15.12,Canyons,7.59,0.1226,
4841,9.01778,14.67444,431634.8488,631627.0554,469,45,0,Alluvium,Steppelike,1319,109,564,15.1,0.0996,14.7,Canyons,6.16,0.1191,
4843,8.50167,14.71361,376119.1676,634940.9064,495,55,0,Sandstone7,Steppelike,3021,20510,5051,10.1,0.0466,16.46,Mesas,5.24,0.1106,
4845,9.10519,14.58111,441234.8039,621464.8587,483,71,0,Sandstone,Steppelike,14176,8723,4106,13,0.0824,17.46,Mesas,5.18,0.1236,
4849,8.55347,14.9325,381256.6361,659317.0906,466,60,0,Sandstone6,Steppelike,6088,22358,2131,10.5,0.0755,16.22,Smallhillsinplains,4.05,0.1048,
4851,8.65686,14.81528,392583.195,646512.1746,509,80,0,Sandstone3,Steppelike,6500,31357,5612,13.5,0.0545,18.05,Highridges,4.47,0.1023,
4852,8.50833,14.74444,376775.8018,638373.1233,465,57.23,0,Sandstone7,Steppelike,5008,18833,2598,10.1,0.0568,14.86,Canyons,4.17,0.1135,
4864,9.20667,14.45556,452429.2704,607765.9,491,60,0,Sandstone,Steppelike,18844,5671,3364,11.1,0.0599,14.32,Mesas,4.07,0.1199,
4882,9.1025,14.91833,440186.8977,658860.0323,491,56,0,Sandstone7,Steppelike,8534,11020,3701,13.5,0.0869,17.11,Plains,6.64,0.1143,
4913,8.65333,14.9,392034.7999,655902.818,510,79,0,Sandstone3,Steppelike,10519,31428,2511,13.1,0.0691,16.98,Plains,4.61,0.1089,
4914,9.10847,14.535,441690.9204,616358.5078,480,58,0,Sandstone,Evolved little,16910,4449,4003,12.6,0.0857,15.79,Highridges,4.19,0.1234,
4915,9.56917,14.44111,491446.1476,607009.6428,497,71,0,Sandstone,Steppelike,22626,29174,7105,11.7,0.0484,15.04,Upslopedrainages,8.16,0.1223,
4920,8.45675,14.82333,371087.1159,647028.0208,450,65,0,Sandstone7,Steppelike,6600,9979,7756,8.3,0.0477,16.75,Ushapedvalleys,5.24,0.1069,
4936,8.55333,14.97222,381164.3395,663723.1305,472,102,0,Sandstone7,Steppelike,3851,24599,1513,10.5,0.0754,17.98,Plains,7.16,0.1076,
4946,9.22008,14.51778,453728.0413,614695.6648,467,60,0,Sandstone,Steppelike,25892,33,3092,10.1,0.0526,15.12,Canyons,15.81,0.1282,
4948,8.60856,14.72222,387582.0383,636097.6869,501,60,0,Sandstone3,Steppelike,1991,29315,401,12.9,0.0629,18.38,Highridges,3.79,0.1156,
4953,10.21917,14.4825,561225.3056,613289.539,567,56,0,Sandstone,Rawminerals,11084,53851,2483,18.6,0.1491,19.15,Upslopedrainages,4.73,0.0892,
5192,9.23842,14.58861,455534.4044,622591.7941,485,68.85,0,Sandstone,Steppelike,25100,7481,977,9.1,0.0544,15.75,Highridges,6.28,0.1203,
5199,9.20853,14.94806,451493.209,662390.5519,486,67.8,0,Sandstone7,Steppelike,20364,19610,6242,11.6,0.0683,14.62,Canyons,12.27,0.1139,
5286,8.53833,13.21889,382954.6768,469322.1302,465,16.3,0,ClaySandstone,Sesquioxides,9256,11561,2085,19.2,0.107,15.39,Hillsinvalleys,3.84,0.1593,
5288,8.40028,13.5475,367402.5325,505473.4266,442,53.6,0,Sanddunes,Hydromorphic,4181,4328,782,21,0.1237,15.81,Canyons,6.28,0.1292,
5289,8.48417,13.46778,376618.0334,496794.0147,453,26.7,0,Sanddunes,Hydromorphic,6814,9777,874,21,0.1149,14.31,Highridges,4.12,0.1395,
5292,9.0875,13.71944,441263.1834,525900.8094,447,16.75,0,Sanddunes,Evolved little,6570,9864,3167,21.3,0.1349,15.12,Plains,3.43,0.1428,
5294,8.53917,13.58694,382331.6349,510101.5871,444,52.76,0,Sandstone,Hydromorphic,0,9898,302,22.3,0.1592,16.51,Canyons,5.57,0.1209,
5295,8.72778,14.66111,400510.6978,629552.0398,501,55,0,Sandstone3,Steppelike,5221,18879,5322,15.7,0.0918,18.52,Mesas,5.33,0.1199,
5298,8.82917,14.39167,411968.1113,599875.1905,456,60,0,Sandstone,Evolved little,11502,739,1134,15.1,0.1114,15.46,Canyons,7.87,0.1259,
5309,8.86111,14.36944,415451.477,597476.3166,468,63.6,0,Sandstone,Evolved little,10200,3249,3219,14.8,0.1077,17,Highridges,3.9,0.1276,
5310,8.82361,14.36944,411416.9992,597399.6973,460,66,0,Sandstone,Evolved little,13266,588,255,15.2,0.1125,15.14,Smallhillsinplains,6.28,0.1242,
5313,8.79444,14.25833,408510.0771,585020.6928,471,59,0,Sandstone,Evolved little,673,10173,588,16.4,0.0891,17.4,Mesas,4.83,0.1171,
5316,8.81389,14.29306,410530.7068,588909.9998,474,60,0,Sandstone,Evolved little,5002,5799,252,15.9,0.0955,16.28,Plains,6.26,0.1186,
5323,8.62806,14.24444,390626.3123,583152.1901,442,48,0,Sandstone,Evolved little,2153,4796,1554,16.2,0.1109,17.07,Canyons,6.69,0.1348,
5324,9.05,14.33472,435850.1512,594023.6464,480,62,0,Sandstone,Evolved little,9653,18049,1379,12.7,0.0872,15.45,Plains,4.86,0.1299,
5325,8.87778,14.54667,416867.9494,617162.9109,458,58,0,Sandstone,Evolved little,7893,2597,2513,15.8,0.1164,16.6,Canyons,7.19,0.1275,
5328,8.9875,14.40833,428964.0811,602052.2108,474,67,0,Sandstone,Evolved little,7339,12478,3818,13.3,0.089,14.75,Ushapedvalleys,5.87,0.1226,
5334,8.94444,14.35972,424437.9127,596571.2622,469,50,0,Sandstone,Evolved little,8814,10798,1530,13.4,0.0928,15.98,Plains,6.28,0.1272,
5336,8.76944,14.24722,405841.8395,583738.4604,464,60,0,Sandstone,Evolved little,2595,12594,598,16.7,0.0943,17.64,Plains,7.42,0.1325,
5337,8.72917,14.44722,401097.1122,605834.6795,447,46,0,Alluvium,Hydromorphic,10270,340,674,15.4,0.11,14.52,Ushapedvalleys,4.65,0.1239,
5338,8.72639,14.44444,400804.027,605521.1201,446,37,0,Alluvium,Hydromorphic,10696,258,281,15.4,0.1103,14.3,Ushapedvalleys,5.12,0.1231,
5343,8.67944,14.56917,395503.7313,619260.0111,479,62,0,Sandstone3,Evolved little,1294,12117,1094,15.7,0.0895,16.3,Canyons,10.54,0.1243,
5344,8.77778,14.43056,406359.4574,604083.5752,458,49.42,0,Sandstone,Evolved little,8762,3311,3654,15.4,0.1076,16.32,Canyons,9.07,0.1225,
5348,8.74167,14.56306,402203.8637,618704.9486,462,54,0,Sanddunes,Evolved little,1523,8621,1408,16.1,0.1042,16.22,Canyons,7.35,0.1221,
5349,8.77639,14.26944,406543.5068,586216.2666,470,65.5,0,Sandstone,Evolved little,2624,10168,2186,16.3,0.0924,17.88,Ushapedvalleys,5.83,0.1296,
5352,8.79444,14.20278,408625.5941,578861.175,460,50,0,Sandstone,Evolved little,5395,15921,4983,17.5,0.1074,16.36,Plains,7.75,0.1287,
5353,8.97639,14.32917,427941.4671,593250.5989,470,62,0,Sandstone,Evolved little,13145,13977,5434,12.7,0.0838,15.6,Canyons,5.75,0.1311,
